"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	10	23713	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	11	23713	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	11	23075	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	19	23075	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	10	22478	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	14	22021	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	11	21336	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	11	20320	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	15	19706	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	14	19141	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	15	19279	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	11	18474	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	12	18939	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	14	18979	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"1999"	"1999"	"Neoplasms"	"C00-D48"	18	18367	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	12	18367	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2000"	"2000"	"Neoplasms"	"C00-D48"	23	18873	121.9
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	12	18873	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2001"	"2001"	"Neoplasms"	"C00-D48"	16	19983	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	12	19983	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2002"	"2002"	"Neoplasms"	"C00-D48"	23	20733	110.9
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	13	20733	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2003"	"2003"	"Neoplasms"	"C00-D48"	16	21345	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	10	21345	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	11	21345	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2004"	"2004"	"Neoplasms"	"C00-D48"	15	21740	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	10	21740	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	12	21740	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2005"	"2005"	"Neoplasms"	"C00-D48"	16	21982	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	10	21982	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2006"	"2006"	"Neoplasms"	"C00-D48"	19	22238	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	14	22238	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"Neoplasms"	"C00-D48"	20	22374	89.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"Diseases of the digestive system"	"K00-K92"	12	22374	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	16	22374	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2008"	"2008"	"Neoplasms"	"C00-D48"	21	22325	94.1
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	10	22325	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"Neoplasms"	"C00-D48"	19	22576	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	24	22576	106.3
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	14	22576	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	15	22576	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2010"	"2010"	"Neoplasms"	"C00-D48"	19	22328	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	21	22328	94.1
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	15	22328	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"Neoplasms"	"C00-D48"	26	21883	118.8
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	12	21883	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	11	21883	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	10	21883	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2012"	"2012"	"Neoplasms"	"C00-D48"	25	21056	118.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	20	21056	95.0
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	17	21056	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2013"	"2013"	"Neoplasms"	"C00-D48"	21	19952	105.3
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	13	19952	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	13	19952	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2014"	"2014"	"Neoplasms"	"C00-D48"	14	19453	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	18	19453	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2015"	"2015"	"Neoplasms"	"C00-D48"	16	18806	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	15	18806	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	13	18806	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2016"	"2016"	"Neoplasms"	"C00-D48"	18	18774	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	10	18774	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	10	18774	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"Neoplasms"	"C00-D48"	15	18062	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	12	18062	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	13	18062	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	17	18062	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"Neoplasms"	"C00-D48"	19	17474	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	10	17474	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	12	17474	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"1999"	"1999"	"Neoplasms"	"C00-D48"	31	8574	361.6
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	15	8574	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2000"	"2000"	"Neoplasms"	"C00-D48"	31	8829	351.1
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	15	8829	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2001"	"2001"	"Neoplasms"	"C00-D48"	23	9456	243.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	15	9456	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2002"	"2002"	"Neoplasms"	"C00-D48"	31	10419	297.5
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	17	10419	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2003"	"2003"	"Neoplasms"	"C00-D48"	36	11160	322.6
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	18	11160	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2004"	"2004"	"Neoplasms"	"C00-D48"	19	12040	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	19	12040	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	36	12773	281.8
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	17	12773	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2006"	"2006"	"Neoplasms"	"C00-D48"	33	13474	244.9
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	13	13474	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	36	14110	255.1
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2007"	"2007"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	14110	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	15	14110	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	57	14695	387.9
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	17	14695	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	30	15630	191.9
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	13	15630	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	34	16087	211.4
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	19	16087	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	34	17061	199.3
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	22	17061	128.9
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	10	17061	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	11	17061	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2012"	"2012"	"Neoplasms"	"C00-D48"	37	17589	210.4
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	17	17589	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2013"	"2013"	"Neoplasms"	"C00-D48"	54	17537	307.9
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	18	17537	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	13	17537	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	13	17537	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	47	17555	267.7
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	24	17555	136.7
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	11	17555	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	60	17700	339.0
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	15	17700	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	10	17700	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	13	17700	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	10	17700	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	36	17965	200.4
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	26	17965	144.7
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	13	17965	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	10	17965	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	12	17965	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	46	17970	256.0
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	28	17970	155.8
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	12	17970	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	16	17970	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	11	17970	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	35	17861	196.0
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	22	17861	123.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	10	17861	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	13	17861	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	29	4524	641.0
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	32	4524	707.3
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	12	4524	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	34	4695	724.2
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	23	4695	489.9
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	30	4828	621.4
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	33	4828	683.5
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	10	4828	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	34	4929	689.8
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	15	4929	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	33	5096	647.6
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	21	5096	412.1
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	11	5096	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	35	5208	672.0
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	26	5208	499.2
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	10	5208	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	37	5392	686.2
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	20	5392	370.9
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	39	5550	702.7
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	24	5550	432.4
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	11	5550	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	41	5919	692.7
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	22	5919	371.7
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	14	5919	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	39	6261	622.9
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	21	6261	335.4
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	14	6261	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	63	6573	958.5
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	20	6573	304.3
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	12	6573	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	43	6812	631.2
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	23	6812	337.6
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	15	6812	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	40	7265	550.6
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	26	7265	357.9
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	15	7265	Unreliable
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	56	7889	709.8
	"Anchorage Borough, AK"	"02020"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	20	7889	253.5
