"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Anchorage Borough, AK"	"02020"	"15-24 years"	"15-24"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	22	26116	84.2
	"Anchorage Borough, AK"	"02020"	"15-24 years"	"15-24"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	32	25550	125.2
	"Anchorage Borough, AK"	"02020"	"15-24 years"	"15-24"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	30	23557	127.4
	"Anchorage Borough, AK"	"02020"	"15-24 years"	"15-24"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	30	22644	132.5
	"Anchorage Borough, AK"	"02020"	"15-24 years"	"15-24"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	23	21827	105.4
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	24	20532	116.9
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	19	20476	Unreliable
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	21	19970	105.2
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	25	19768	126.5
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	20	19479	102.7
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	21	19582	107.2
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	17	19432	Unreliable
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	27	20141	134.1
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	24	20269	118.4
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	23	21154	108.7
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	28	21754	128.7
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	34	23278	146.1
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	25	23698	105.5
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	29	25044	115.8
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	37	26712	138.5
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	32	27612	115.9
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	45	27950	161.0
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	45	27047	166.4
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	38	26785	141.9
	"Anchorage Borough, AK"	"02020"	"25-34 years"	"25-34"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	42	26200	160.3
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	12	24678	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	24	24678	97.3
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2000"	"2000"	"Mental and behavioural disorders"	"F01-F99"	11	24017	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	15	24017	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	11	23565	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	28	23565	118.8
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	10	22805	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	35	22805	153.5
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	23	22083	104.2
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	11	21643	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	17	21643	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	10	21153	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	23	21153	108.7
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	14	20629	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	24	20156	119.1
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	24	19883	120.7
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	13	19414	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	23	19414	118.5
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	17	19735	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	20	19735	101.3
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	24	19308	124.3
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	26	19451	133.7
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	12	19134	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	26	19134	135.9
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	31	18933	163.7
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	11	18700	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	28	18700	149.7
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	12	19057	Unreliable
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	33	19057	173.2
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	38	19052	199.5
	"Anchorage Borough, AK"	"02020"	"35-44 years"	"35-44"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	21	19281	108.9
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"1999"	"1999"	"Neoplasms"	"C00-D48"	15	19445	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	22	19445	113.1
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	25	19445	128.6
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2000"	"2000"	"Neoplasms"	"C00-D48"	16	19930	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	22	19930	110.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	19	19930	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2001"	"2001"	"Neoplasms"	"C00-D48"	24	20988	114.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	30	20988	142.9
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	24	20988	114.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2002"	"2002"	"Neoplasms"	"C00-D48"	23	21419	107.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	31	21419	144.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2002"	"2002"	"Diseases of the digestive system"	"K00-K92"	14	21419	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	24	21419	112.1
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2003"	"2003"	"Neoplasms"	"C00-D48"	12	21884	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	32	21884	146.2
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	23	21884	105.1
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2004"	"2004"	"Neoplasms"	"C00-D48"	18	22179	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	30	22179	135.3
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	23	22179	103.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2005"	"2005"	"Neoplasms"	"C00-D48"	24	22432	107.0
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	20	22432	89.2
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	21	22432	93.6
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2006"	"2006"	"Neoplasms"	"C00-D48"	21	22585	93.0
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	19	22585	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	19	22585	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"Neoplasms"	"C00-D48"	23	22475	102.3
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	26	22475	115.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"Diseases of the digestive system"	"K00-K92"	11	22475	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	30	22475	133.5
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2008"	"2008"	"Neoplasms"	"C00-D48"	21	22191	94.6
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2008"	"2008"	"Mental and behavioural disorders"	"F01-F99"	10	22191	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	22	22191	99.1
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	34	22191	153.2
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"Neoplasms"	"C00-D48"	25	22545	110.9
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	31	22545	137.5
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	11	22545	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	36	22545	159.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2010"	"2010"	"Neoplasms"	"C00-D48"	19	22241	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	27	22241	121.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	38	22241	170.9
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"Neoplasms"	"C00-D48"	17	21953	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	22	21953	100.2
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	10	21953	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	36	21953	164.0
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2012"	"2012"	"Neoplasms"	"C00-D48"	17	21224	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	34	21224	160.2
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	25	21224	117.8
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2013"	"2013"	"Neoplasms"	"C00-D48"	21	20096	104.5
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	24	20096	119.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	21	20096	104.5
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2014"	"2014"	"Neoplasms"	"C00-D48"	17	19427	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	31	19427	159.6
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	10	19427	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	26	19427	133.8
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2015"	"2015"	"Neoplasms"	"C00-D48"	25	18652	134.0
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	18	18652	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	21	18652	112.6
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2016"	"2016"	"Neoplasms"	"C00-D48"	13	18971	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	31	18971	163.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	25	18971	131.8
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"Neoplasms"	"C00-D48"	11	18351	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	21	18351	114.4
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	26	18351	141.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"Neoplasms"	"C00-D48"	14	17569	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27	17569	153.7
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	10	17569	Unreliable
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	21	17569	119.5
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"1999"	"1999"	"Neoplasms"	"C00-D48"	27	9058	298.1
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	31	9058	342.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	11	9058	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2000"	"2000"	"Neoplasms"	"C00-D48"	40	9329	428.8
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	30	9329	321.6
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2001"	"2001"	"Neoplasms"	"C00-D48"	37	9826	376.6
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	39	9826	396.9
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	11	9826	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2002"	"2002"	"Neoplasms"	"C00-D48"	44	10954	401.7
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	39	10954	356.0
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	13	10954	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2003"	"2003"	"Neoplasms"	"C00-D48"	48	11731	409.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	35	11731	298.4
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	16	11731	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2004"	"2004"	"Neoplasms"	"C00-D48"	35	12575	278.3
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	37	12575	294.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	12	12575	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	44	13399	328.4
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	41	13399	306.0
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	10	13399	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2006"	"2006"	"Neoplasms"	"C00-D48"	31	14126	219.5
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2006"	"2006"	"Mental and behavioural disorders"	"F01-F99"	11	14126	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	41	14126	290.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	19	14126	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	46	14732	312.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	33	14732	224.0
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	12	14732	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	51	15541	328.2
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	38	15541	244.5
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the digestive system"	"K00-K92"	11	15541	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	17	15541	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	41	16514	248.3
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	47	16514	284.6
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	11	16514	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	12	16514	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	15	16514	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	48	16941	283.3
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	43	16941	253.8
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	10	16941	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	16	16941	Unreliable
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	66	17680	373.3
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	53	17680	299.8
	"Anchorage Borough, AK"	"02020"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	11	17680	Unreliable
