"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"1999"	"1999"	"Neoplasms"	"C00-D48"	11	2669	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	10	3397	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	12	3908	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	10	4268	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	18	4558	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	15	4889	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	10	4889	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	16	5139	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	11	5301	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	16	5436	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	11	5436	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2012"	"2012"	"Neoplasms"	"C00-D48"	20	5440	367.6
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2013"	"2013"	"Neoplasms"	"C00-D48"	16	5371	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	16	5299	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	12	5299	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	13	5307	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	10	5184	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	14	5094	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	11	4967	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	10	1823	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	20	1813	1103.1
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	14	1813	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	15	1810	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	13	1810	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	10	1842	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	10	1842	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	14	1892	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	11	1892	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	15	1945	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	15	1945	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	13	1989	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	12	1989	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	14	2080	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	12	2197	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	14	2197	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	19	2271	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	16	2437	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	10	2437	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	13	2563	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	13	2563	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	23	2721	845.3
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	12	2721	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	22	3064	718.0
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	18	3299	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	13	3299	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2014"	"2014"	"Neoplasms"	"C00-D48"	20	3537	565.5
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	15	3537	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	19	3775	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	31	4097	756.7
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	12	4097	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2017"	"2017"	"Neoplasms"	"C00-D48"	16	4308	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	13	4308	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	21	4499	466.8
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	11	4499	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	23	1233	1865.4
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	25	1233	2027.6
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2000"	"2000"	"Neoplasms"	"C00-D48"	24	1255	1912.4
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	32	1255	2549.8
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2001"	"2001"	"Neoplasms"	"C00-D48"	20	1279	1563.7
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	34	1279	2658.3
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	11	1279	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	15	1331	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	30	1331	2253.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	14	1331	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2003"	"2003"	"Neoplasms"	"C00-D48"	21	1325	1584.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	31	1325	2339.6
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	10	1379	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	18	1379	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	17	1416	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	23	1416	1624.3
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2006"	"2006"	"Neoplasms"	"C00-D48"	26	1463	1777.2
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	22	1463	1503.8
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	12	1463	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2007"	"2007"	"Neoplasms"	"C00-D48"	22	1431	1537.4
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	26	1431	1816.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	12	1425	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the nervous system"	"G00-G98"	11	1425	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	28	1425	1964.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2009"	"2009"	"Neoplasms"	"C00-D48"	15	1418	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	19	1418	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2010"	"2010"	"Neoplasms"	"C00-D48"	22	1440	1527.8
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	18	1440	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2011"	"2011"	"Neoplasms"	"C00-D48"	24	1452	1652.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the nervous system"	"G00-G98"	13	1452	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	24	1452	1652.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2012"	"2012"	"Neoplasms"	"C00-D48"	20	1493	1339.6
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	20	1493	1339.6
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2013"	"2013"	"Neoplasms"	"C00-D48"	22	1521	1446.4
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	18	1521	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2014"	"2014"	"Neoplasms"	"C00-D48"	24	1557	1541.4
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	16	1557	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	12	1557	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2015"	"2015"	"Neoplasms"	"C00-D48"	18	1604	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	20	1604	1246.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2016"	"2016"	"Neoplasms"	"C00-D48"	21	1638	1282.1
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	13	1638	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2017"	"2017"	"Neoplasms"	"C00-D48"	22	1699	1294.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	25	1699	1471.5
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2018"	"2018"	"Neoplasms"	"C00-D48"	29	1824	1589.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	22	1824	1206.1
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"1999"	"1999"	"Neoplasms"	"C00-D48"	10	302	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	26	302	8609.3
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	15	311	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	28	336	8333.3
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2002"	"2002"	"Neoplasms"	"C00-D48"	10	355	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	31	355	8732.4
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2003"	"2003"	"Neoplasms"	"C00-D48"	17	400	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	22	400	5500.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	11	400	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2004"	"2004"	"Neoplasms"	"C00-D48"	17	414	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	30	414	7246.4
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2005"	"2005"	"Neoplasms"	"C00-D48"	11	449	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	24	449	5345.2
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Neoplasms"	"C00-D48"	13	476	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the nervous system"	"G00-G98"	12	476	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	23	476	4831.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	13	476	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Neoplasms"	"C00-D48"	15	509	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	28	509	5501.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	11	509	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Neoplasms"	"C00-D48"	20	549	3643.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	39	549	7103.8
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Neoplasms"	"C00-D48"	15	570	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	34	570	5964.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Neoplasms"	"C00-D48"	12	573	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the nervous system"	"G00-G98"	10	573	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	37	573	6457.2
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Neoplasms"	"C00-D48"	11	590	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	26	590	4406.8
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	13	590	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"Neoplasms"	"C00-D48"	20	609	3284.1
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	43	609	7060.8
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2013"	"2013"	"Neoplasms"	"C00-D48"	10	610	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	30	610	4918.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Neoplasms"	"C00-D48"	12	622	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	18	622	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	35	622	5627.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Neoplasms"	"C00-D48"	11	647	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	11	647	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	32	647	4945.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2016"	"2016"	"Neoplasms"	"C00-D48"	21	655	3206.1
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	14	655	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	55	655	8396.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Neoplasms"	"C00-D48"	14	686	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	11	686	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	40	686	5830.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Neoplasms"	"C00-D48"	18	667	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27	667	4048.0
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	12	21995	Unreliable
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	17	22153	Unreliable
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	13	22510	Unreliable
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	20	22892	87.4
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	13	23138	Unreliable
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	23	23427	98.2
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	21	23721	88.5
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	12	23897	Unreliable
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	23	23870	96.4
