"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	12	2180	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	12	2162	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	12	2162	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	12	2168	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	16	2179	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	14	2266	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	10	2266	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	11	2456	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	13	2707	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	11	2821	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	17	2941	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	20	3245	616.3
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	11	3473	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2014"	"2014"	"Neoplasms"	"C00-D48"	20	3651	547.8
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	13	3865	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	10	4116	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	12	4116	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2017"	"2017"	"Neoplasms"	"C00-D48"	20	4418	452.7
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	14	4680	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	24	1723	1392.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	29	1723	1683.1
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2000"	"2000"	"Neoplasms"	"C00-D48"	19	1733	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	20	1733	1154.1
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2001"	"2001"	"Neoplasms"	"C00-D48"	22	1787	1231.1
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	37	1787	2070.5
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	18	1848	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	10	1848	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	31	1848	1677.5
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2003"	"2003"	"Neoplasms"	"C00-D48"	13	1875	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	30	1875	1600.0
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2004"	"2004"	"Neoplasms"	"C00-D48"	14	1893	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	22	1893	1162.2
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	11	1893	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	21	1926	1090.3
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	23	1926	1194.2
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	13	1926	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2006"	"2006"	"Neoplasms"	"C00-D48"	26	1945	1336.8
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	25	1945	1285.3
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2007"	"2007"	"Neoplasms"	"C00-D48"	32	1914	1671.9
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	29	1914	1515.2
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	14	1914	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	23	1872	1228.6
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	19	1872	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	10	1872	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2009"	"2009"	"Neoplasms"	"C00-D48"	18	1841	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	17	1841	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2010"	"2010"	"Neoplasms"	"C00-D48"	25	1845	1355.0
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	23	1845	1246.6
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2011"	"2011"	"Neoplasms"	"C00-D48"	20	1833	1091.1
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	18	1833	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	10	1833	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2012"	"2012"	"Neoplasms"	"C00-D48"	27	1786	1511.8
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	18	1786	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2013"	"2013"	"Neoplasms"	"C00-D48"	13	1833	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	16	1833	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2014"	"2014"	"Neoplasms"	"C00-D48"	23	1874	1227.3
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	14	1874	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2015"	"2015"	"Neoplasms"	"C00-D48"	24	1948	1232.0
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	10	1948	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	10	1948	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2016"	"2016"	"Neoplasms"	"C00-D48"	14	2009	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	11	2009	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	11	2009	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2017"	"2017"	"Neoplasms"	"C00-D48"	22	2024	1087.0
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	18	2024	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	12	2024	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2018"	"2018"	"Neoplasms"	"C00-D48"	11	2166	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	21	2166	969.5
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	12	2166	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"1999"	"1999"	"Neoplasms"	"C00-D48"	12	742	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the nervous system"	"G00-G98"	12	742	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	49	742	6603.8
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	11	742	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	60	752	7978.7
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	52	779	6675.2
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2002"	"2002"	"Neoplasms"	"C00-D48"	11	853	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	51	853	5978.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	11	853	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2003"	"2003"	"Neoplasms"	"C00-D48"	15	881	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	58	881	6583.4
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	19	881	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2004"	"2004"	"Neoplasms"	"C00-D48"	10	847	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	20	847	2361.3
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	48	847	5667.1
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	11	847	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2005"	"2005"	"Neoplasms"	"C00-D48"	15	846	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	12	846	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	70	846	8274.2
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	16	846	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Neoplasms"	"C00-D48"	20	887	2254.8
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the nervous system"	"G00-G98"	14	887	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	35	887	3945.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	15	887	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Neoplasms"	"C00-D48"	22	957	2298.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Mental and behavioural disorders"	"F01-F99"	10	957	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the nervous system"	"G00-G98"	12	957	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	44	957	4597.7
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	12	957	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Neoplasms"	"C00-D48"	14	1008	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Mental and behavioural disorders"	"F01-F99"	11	1008	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the nervous system"	"G00-G98"	16	1008	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	52	1008	5158.7
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	13	1008	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Neoplasms"	"C00-D48"	16	1031	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Mental and behavioural disorders"	"F01-F99"	10	1031	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the nervous system"	"G00-G98"	15	1031	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	60	1031	5819.6
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	15	1031	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Neoplasms"	"C00-D48"	18	1038	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Mental and behavioural disorders"	"F01-F99"	16	1038	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the nervous system"	"G00-G98"	13	1038	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	59	1038	5684.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	12	1038	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Neoplasms"	"C00-D48"	24	1062	2259.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the nervous system"	"G00-G98"	16	1062	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	56	1062	5273.1
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	18	1062	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"Neoplasms"	"C00-D48"	18	1084	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the nervous system"	"G00-G98"	18	1084	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	52	1084	4797.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	12	1084	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	10	1084	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2013"	"2013"	"Neoplasms"	"C00-D48"	12	1098	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2013"	"2013"	"Mental and behavioural disorders"	"F01-F99"	19	1098	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2013"	"2013"	"Diseases of the nervous system"	"G00-G98"	18	1098	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	55	1098	5009.1
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Neoplasms"	"C00-D48"	16	1134	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	19	1134	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	21	1134	1851.9
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	63	1134	5555.6
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	11	1134	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Neoplasms"	"C00-D48"	20	1131	1768.3
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	14	1131	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	13	1131	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	48	1131	4244.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	16	1131	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	15	1101	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	19	1101	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	52	1101	4723.0
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Neoplasms"	"C00-D48"	13	1082	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	14	1082	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	27	1082	2495.4
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	55	1082	5083.2
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Neoplasms"	"C00-D48"	21	1109	1893.6
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	14	1109	Unreliable
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	22	1109	1983.8
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	51	1109	4598.7
	"Benton County, OR"	"41003"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	10	1109	Unreliable
	"Clackamas County, OR"	"41005"	"15-24 years"	"15-24"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	11	22166	Unreliable
	"Clackamas County, OR"	"41005"	"35-44 years"	"35-44"	"2000"	"2000"	"Neoplasms"	"C00-D48"	12	28557	Unreliable
	"Clackamas County, OR"	"41005"	"35-44 years"	"35-44"	"2003"	"2003"	"Neoplasms"	"C00-D48"	13	27053	Unreliable
	"Clackamas County, OR"	"41005"	"35-44 years"	"35-44"	"2004"	"2004"	"Neoplasms"	"C00-D48"	11	26767	Unreliable
	"Clackamas County, OR"	"41005"	"35-44 years"	"35-44"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	13	26595	Unreliable
	"Clackamas County, OR"	"41005"	"35-44 years"	"35-44"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	10	26074	Unreliable
