"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	32	57613	55.5
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	17	59016	Unreliable
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	28	60199	46.5
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	28	60902	46.0
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	10	62496	Unreliable
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	32	62496	51.2
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	27	63182	42.7
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	40	64480	62.0
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	58	65540	88.5
	"Ada County, ID"	"16001"	"25-34 years"	"25-34"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	40	67279	59.5
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"1999"	"1999"	"Neoplasms"	"C00-D48"	12	49925	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	15	49925	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	26	49925	52.1
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2000"	"2000"	"Neoplasms"	"C00-D48"	15	50119	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	14	50119	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	12	50119	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2001"	"2001"	"Neoplasms"	"C00-D48"	13	51196	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	30	51196	58.6
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2002"	"2002"	"Neoplasms"	"C00-D48"	12	51517	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	11	51517	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	36	51517	69.9
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	11	51417	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	33	51417	64.2
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2004"	"2004"	"Neoplasms"	"C00-D48"	13	52042	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	11	52042	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	25	52042	48.0
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2005"	"2005"	"Neoplasms"	"C00-D48"	10	53524	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	13	53524	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	25	53524	46.7
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2006"	"2006"	"Neoplasms"	"C00-D48"	15	55163	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	13	55163	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	43	55163	78.0
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2007"	"2007"	"Neoplasms"	"C00-D48"	16	56099	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	14	56099	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	23	56099	41.0
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2008"	"2008"	"Neoplasms"	"C00-D48"	18	56120	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	20	56120	35.6
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	31	56120	55.2
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2009"	"2009"	"Neoplasms"	"C00-D48"	13	55949	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	10	55949	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	35	55949	62.6
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2010"	"2010"	"Neoplasms"	"C00-D48"	15	55825	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	12	55825	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	21	55825	37.6
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2011"	"2011"	"Neoplasms"	"C00-D48"	17	56455	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	29	56455	51.4
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2012"	"2012"	"Neoplasms"	"C00-D48"	17	57440	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	34	57440	59.2
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2013"	"2013"	"Neoplasms"	"C00-D48"	16	58119	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	12	58119	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	20	58119	34.4
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	13	59443	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	36	59443	60.6
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2015"	"2015"	"Neoplasms"	"C00-D48"	16	60274	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	34	60274	56.4
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2016"	"2016"	"Neoplasms"	"C00-D48"	11	61122	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	10	61122	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	45	61122	73.6
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2017"	"2017"	"Neoplasms"	"C00-D48"	10	63501	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	11	63501	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	10	63501	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	32	63501	50.4
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2018"	"2018"	"Neoplasms"	"C00-D48"	14	66237	Unreliable
	"Ada County, ID"	"16001"	"35-44 years"	"35-44"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	39	66237	58.9
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"1999"	"1999"	"Neoplasms"	"C00-D48"	30	39366	76.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	36	39366	91.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"1999"	"1999"	"Diseases of the digestive system"	"K00-K92"	13	39366	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	21	39366	53.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2000"	"2000"	"Neoplasms"	"C00-D48"	38	41059	92.5
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	26	41059	63.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2000"	"2000"	"Diseases of the digestive system"	"K00-K92"	10	41059	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	17	41059	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2001"	"2001"	"Neoplasms"	"C00-D48"	40	44111	90.7
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	31	44111	70.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2001"	"2001"	"Diseases of the digestive system"	"K00-K92"	14	44111	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	17	44111	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2002"	"2002"	"Neoplasms"	"C00-D48"	38	45219	84.0
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	45219	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	31	45219	68.6
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	25	45219	55.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2003"	"2003"	"Neoplasms"	"C00-D48"	43	46578	92.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	29	46578	62.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2003"	"2003"	"Diseases of the digestive system"	"K00-K92"	12	46578	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	26	46578	55.8
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2004"	"2004"	"Neoplasms"	"C00-D48"	50	47922	104.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	40	47922	83.5
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2004"	"2004"	"Diseases of the digestive system"	"K00-K92"	10	47922	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	31	47922	64.7
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2005"	"2005"	"Neoplasms"	"C00-D48"	55	49891	110.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	26	49891	52.1
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2005"	"2005"	"Diseases of the digestive system"	"K00-K92"	13	49891	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	30	49891	60.1
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2006"	"2006"	"Neoplasms"	"C00-D48"	49	51678	94.8
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	38	51678	73.5
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2006"	"2006"	"Diseases of the digestive system"	"K00-K92"	14	51678	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	37	51678	71.6
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2007"	"2007"	"Neoplasms"	"C00-D48"	39	53216	73.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2007"	"2007"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	53216	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	40	53216	75.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2007"	"2007"	"Diseases of the digestive system"	"K00-K92"	11	53216	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	41	53216	77.0
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2008"	"2008"	"Neoplasms"	"C00-D48"	55	54108	101.6
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	30	54108	55.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2008"	"2008"	"Diseases of the digestive system"	"K00-K92"	16	54108	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	34	54108	62.8
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2009"	"2009"	"Neoplasms"	"C00-D48"	55	54866	100.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	24	54866	43.7
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	17	54866	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	34	54866	62.0
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2010"	"2010"	"Neoplasms"	"C00-D48"	51	55081	92.6
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	34	55081	61.7
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2010"	"2010"	"Diseases of the digestive system"	"K00-K92"	11	55081	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	38	55081	69.0
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2011"	"2011"	"Neoplasms"	"C00-D48"	48	55586	86.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	55586	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	44	55586	79.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	10	55586	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	42	55586	75.6
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2012"	"2012"	"Neoplasms"	"C00-D48"	39	55568	70.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	55568	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	38	55568	68.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2012"	"2012"	"Diseases of the digestive system"	"K00-K92"	17	55568	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	38	55568	68.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2013"	"2013"	"Neoplasms"	"C00-D48"	61	55813	109.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	38	55813	68.1
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	14	55813	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	35	55813	62.7
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2014"	"2014"	"Neoplasms"	"C00-D48"	38	56410	67.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	34	56410	60.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	16	56410	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	38	56410	67.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2015"	"2015"	"Neoplasms"	"C00-D48"	42	57200	73.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	28	57200	49.0
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	20	57200	35.0
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	35	57200	61.2
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2016"	"2016"	"Neoplasms"	"C00-D48"	53	58059	91.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	33	58059	56.8
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	15	58059	Unreliable
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	45	58059	77.5
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2017"	"2017"	"Neoplasms"	"C00-D48"	44	59254	74.3
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	34	59254	57.4
	"Ada County, ID"	"16001"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	16	59254	Unreliable
