"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	19	3240	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	12	3505	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	21	3505	599.1
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2006"	"2006"	"Neoplasms"	"C00-D48"	14	3699	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	20	3699	540.7
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	12	3896	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	13	3896	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	15	4092	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	10	4092	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	20	4352	459.6
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	16	4352	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	18	4576	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	10	4576	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	23	4863	473.0
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	24	4863	493.5
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2012"	"2012"	"Neoplasms"	"C00-D48"	27	5100	529.4
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	21	5100	411.8
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2013"	"2013"	"Neoplasms"	"C00-D48"	29	5119	566.5
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	5119	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	17	5119	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	23	5285	435.2
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	20	5285	378.4
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	21	5435	386.4
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	19	5435	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	28	5508	508.4
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	20	5508	363.1
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	20	5573	358.9
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	5573	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	20	5573	358.9
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	27	5592	482.8
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	5592	Unreliable
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27	5592	482.8
	"Multnomah County, OR"	"41051"	"55-64 years"	"55-64"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	13	5592	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	17	1701	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	28	1701	1646.1
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	13	1664	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	20	1664	1201.9
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	16	1694	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	26	1694	1534.8
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	12	1694	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	21	1733	1211.8
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	15	1733	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	17	1769	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	25	1769	1413.2
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	14	1795	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	24	1795	1337.0
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	16	1857	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	17	1857	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	16	1887	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	18	1902	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	19	1902	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	16	2041	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	19	2041	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	16	2058	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	15	2058	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	19	2185	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	11	2185	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	21	2225	943.8
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	16	2225	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	24	2369	1013.1
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	13	2369	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	22	2499	880.4
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	16	2499	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2014"	"2014"	"Neoplasms"	"C00-D48"	27	2635	1024.7
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	19	2635	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	24	2768	867.1
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	2768	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	23	2768	830.9
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	22	2991	735.5
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	24	2991	802.4
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2017"	"2017"	"Neoplasms"	"C00-D48"	13	3130	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	24	3130	766.8
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	10	3130	Unreliable
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	35	3200	1093.8
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	20	3200	625.0
	"Multnomah County, OR"	"41051"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	11	3200	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	20	1065	1877.9
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	31	1065	2910.8
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2000"	"2000"	"Neoplasms"	"C00-D48"	23	1054	2182.2
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	26	1054	2466.8
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2001"	"2001"	"Neoplasms"	"C00-D48"	17	1021	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	23	1021	2252.7
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	10	1021	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	19	1022	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	27	1022	2641.9
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2003"	"2003"	"Neoplasms"	"C00-D48"	22	1022	2152.6
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	27	1022	2641.9
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2004"	"2004"	"Neoplasms"	"C00-D48"	14	1039	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	28	1039	2694.9
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	19	992	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	25	992	2520.2
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2006"	"2006"	"Neoplasms"	"C00-D48"	13	1013	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	21	1013	2073.1
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2007"	"2007"	"Neoplasms"	"C00-D48"	19	1060	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	15	1060	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	15	1001	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	18	1001	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2009"	"2009"	"Neoplasms"	"C00-D48"	13	1022	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	19	1022	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2010"	"2010"	"Neoplasms"	"C00-D48"	17	1030	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	1030	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	22	1030	2135.9
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2011"	"2011"	"Neoplasms"	"C00-D48"	10	1072	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	17	1072	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2012"	"2012"	"Neoplasms"	"C00-D48"	15	1078	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	22	1078	2040.8
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2013"	"2013"	"Neoplasms"	"C00-D48"	19	1100	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	18	1100	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2014"	"2014"	"Neoplasms"	"C00-D48"	10	1148	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	20	1148	1742.2
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2015"	"2015"	"Neoplasms"	"C00-D48"	22	1170	1880.3
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	20	1170	1709.4
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2016"	"2016"	"Neoplasms"	"C00-D48"	21	1209	1737.0
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	28	1209	2316.0
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2017"	"2017"	"Neoplasms"	"C00-D48"	16	1271	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	1271	Unreliable
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	22	1271	1730.9
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2018"	"2018"	"Neoplasms"	"C00-D48"	24	1332	1801.8
	"Multnomah County, OR"	"41051"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27	1332	2027.0
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	24	332	7228.9
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	22	346	6358.4
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	23	349	6590.3
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2002"	"2002"	"Neoplasms"	"C00-D48"	12	346	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	22	346	6358.4
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	34	354	9604.5
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	23	334	6886.2
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2005"	"2005"	"Neoplasms"	"C00-D48"	12	355	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	27	355	7605.6
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	17	363	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2007"	"2007"	"Mental and behavioural disorders"	"F01-F99"	12	355	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	16	355	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	27	395	6835.4
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2009"	"2009"	"Neoplasms"	"C00-D48"	11	402	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2009"	"2009"	"Mental and behavioural disorders"	"F01-F99"	11	402	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	18	402	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2010"	"2010"	"Neoplasms"	"C00-D48"	10	410	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2010"	"2010"	"Mental and behavioural disorders"	"F01-F99"	10	410	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	25	410	6097.6
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	16	445	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2012"	"2012"	"Neoplasms"	"C00-D48"	13	461	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2012"	"2012"	"Mental and behavioural disorders"	"F01-F99"	18	461	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	19	461	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2013"	"2013"	"Neoplasms"	"C00-D48"	10	445	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2013"	"2013"	"Mental and behavioural disorders"	"F01-F99"	10	445	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	19	445	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	14	450	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	23	450	5111.1
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	11	451	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	10	451	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	10	465	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	14	465	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	12	449	Unreliable
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	25	449	5567.9
	"Multnomah County, OR"	"41051"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27	457	5908.1
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Race: Black or African American"
"States: Oregon (41)"
"Group By: County; Ten-Year Age Groups; Year; ICD Chapter"
"Show Totals: Disabled"
"Show Zero Values: Disabled"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Sep 2, 2020 12:28:10 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
