"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	12	1895	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	10	1950	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	15	1978	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	17	1978	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	16	1961	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	10	1961	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	11	2105	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	10	2105	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	12	2196	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	10	2216	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	15	2244	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	16	2323	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	14	2323	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	14	2301	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	14	2342	Unreliable
	"Baker County, OR"	"41001"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	11	2342	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	13	1112	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	28	1112	2518.0
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	12	1112	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2000"	"2000"	"Neoplasms"	"C00-D48"	14	1107	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	23	1107	2077.7
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2001"	"2001"	"Neoplasms"	"C00-D48"	16	1072	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	31	1072	2891.8
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	13	1070	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	21	1070	1962.6
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	16	1091	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	10	1091	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2004"	"2004"	"Neoplasms"	"C00-D48"	15	1115	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	31	1115	2780.3
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	28	1078	2597.4
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	19	1078	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2006"	"2006"	"Neoplasms"	"C00-D48"	14	1081	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	18	1081	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2007"	"2007"	"Neoplasms"	"C00-D48"	19	1082	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	16	1082	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	13	1082	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	21	1091	1924.8
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	12	1091	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2009"	"2009"	"Neoplasms"	"C00-D48"	20	1080	1851.9
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	20	1082	1848.4
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2011"	"2011"	"Neoplasms"	"C00-D48"	12	1117	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	20	1117	1790.5
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	12	1117	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2012"	"2012"	"Neoplasms"	"C00-D48"	18	1098	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	19	1098	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2013"	"2013"	"Neoplasms"	"C00-D48"	19	1147	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	22	1147	1918.0
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2014"	"2014"	"Neoplasms"	"C00-D48"	14	1198	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	20	1198	1669.4
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2015"	"2015"	"Neoplasms"	"C00-D48"	18	1258	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	17	1258	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2016"	"2016"	"Neoplasms"	"C00-D48"	18	1277	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2017"	"2017"	"Neoplasms"	"C00-D48"	12	1293	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	19	1293	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	11	1293	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2018"	"2018"	"Neoplasms"	"C00-D48"	22	1316	1671.7
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	18	1316	Unreliable
	"Baker County, OR"	"41001"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	12	1316	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	33	435	7586.2
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2000"	"2000"	"Neoplasms"	"C00-D48"	12	439	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	25	439	5694.8
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	30	442	6787.3
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2002"	"2002"	"Neoplasms"	"C00-D48"	11	438	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	26	438	5936.1
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	30	439	6833.7
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	13	439	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	31	432	7175.9
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2005"	"2005"	"Neoplasms"	"C00-D48"	14	424	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2005"	"2005"	"Mental and behavioural disorders"	"F01-F99"	10	424	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	11	424	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	25	424	5896.2
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	11	424	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2006"	"2006"	"Neoplasms"	"C00-D48"	10	441	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	21	441	4761.9
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2007"	"2007"	"Neoplasms"	"C00-D48"	10	430	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	28	430	6511.6
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	20	431	4640.4
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2009"	"2009"	"Neoplasms"	"C00-D48"	11	434	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	19	434	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	11	434	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	35	436	8027.5
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2011"	"2011"	"Neoplasms"	"C00-D48"	11	426	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	19	426	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	33	445	7415.7
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	22	472	4661.0
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2014"	"2014"	"Neoplasms"	"C00-D48"	11	481	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	21	481	4365.9
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	10	481	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2015"	"2015"	"Neoplasms"	"C00-D48"	14	485	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	13	485	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	24	485	4948.5
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	24	472	5084.7
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	28	463	6047.5
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2018"	"2018"	"Neoplasms"	"C00-D48"	13	480	Unreliable
	"Baker County, OR"	"41001"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	23	480	4791.7
	"Benton County, OR"	"41003"	"25-34 years"	"25-34"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	13	10565	Unreliable
	"Benton County, OR"	"41003"	"45-54 years"	"45-54"	"1999"	"1999"	"Neoplasms"	"C00-D48"	10	10457	Unreliable
	"Benton County, OR"	"41003"	"45-54 years"	"45-54"	"2002"	"2002"	"Neoplasms"	"C00-D48"	11	10957	Unreliable
	"Benton County, OR"	"41003"	"45-54 years"	"45-54"	"2003"	"2003"	"Neoplasms"	"C00-D48"	12	10899	Unreliable
	"Benton County, OR"	"41003"	"45-54 years"	"45-54"	"2004"	"2004"	"Neoplasms"	"C00-D48"	14	10840	Unreliable
	"Benton County, OR"	"41003"	"45-54 years"	"45-54"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	11	10840	Unreliable
	"Benton County, OR"	"41003"	"45-54 years"	"45-54"	"2009"	"2009"	"Neoplasms"	"C00-D48"	10	10325	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"1999"	"1999"	"Neoplasms"	"C00-D48"	17	5368	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2000"	"2000"	"Neoplasms"	"C00-D48"	16	5473	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2001"	"2001"	"Neoplasms"	"C00-D48"	10	5648	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2002"	"2002"	"Neoplasms"	"C00-D48"	13	6199	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	10	6199	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2003"	"2003"	"Neoplasms"	"C00-D48"	14	6601	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	15	6601	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2004"	"2004"	"Neoplasms"	"C00-D48"	12	7041	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	10	7041	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	21	7541	278.5
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2006"	"2006"	"Neoplasms"	"C00-D48"	14	8161	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	10	8161	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	30	8747	343.0
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	13	8747	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	23	9357	245.8
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	15	9357	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	26	9847	264.0
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	20	10218	195.7
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	11	10218	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	26	10556	246.3
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	14	10556	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2012"	"2012"	"Neoplasms"	"C00-D48"	38	10678	355.9
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	11	10678	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2013"	"2013"	"Neoplasms"	"C00-D48"	23	10594	217.1
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	11	10594	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	31	10558	293.6
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	15	10558	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	21	10572	198.6
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	12	10572	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	24	10429	230.1
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	11	10429	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	18	10265	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	11	10265	Unreliable
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	27	9993	270.2
	"Benton County, OR"	"41003"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	12	9993	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	23	3882	592.5
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	21	3882	541.0
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	31	3846	806.0
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	25	3846	650.0
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	23	3824	601.5
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	20	3824	523.0
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	16	3843	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	18	3843	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	24	3934	610.1
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	16	3934	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	11	3934	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	30	4007	748.7
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	22	4007	549.0
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	26	4125	630.3
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	22	4125	533.3
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	20	4324	462.5
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	14	4324	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	22	4514	487.4
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	22	4514	487.4
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	24	4665	514.5
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	10	4665	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	29	4981	582.2
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	14	4981	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	23	5206	441.8
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	16	5206	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	39	5464	713.8
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	13	5464	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	42	6083	690.4
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	15	6083	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	28	6518	429.6
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	17	6518	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2014"	"2014"	"Neoplasms"	"C00-D48"	38	6920	549.1
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	22	6920	317.9
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	30	7348	408.3
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	16	7348	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	40	7906	505.9
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	24	7906	303.6
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2017"	"2017"	"Neoplasms"	"C00-D48"	35	8382	417.6
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	14	8382	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	33	8822	374.1
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	17	8822	Unreliable
	"Benton County, OR"	"41003"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	10	8822	Unreliable
	"Benton County, OR"	"41003"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	46	2910	1580.8
