"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	12	11392	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	20	11743	170.3
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	12	11743	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	22	11884	185.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	11	11884	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	10	11884	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	29	11896	243.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	22	4037	545.0
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	19	4037	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	18	4037	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	26	4053	641.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	4053	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	18	4053	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	36	4103	877.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	21	4103	511.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	40	4136	967.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	20	4136	483.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	16	4136	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	35	4237	826.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	20	4237	472.0
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	34	4303	790.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	17	4303	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	30	4392	683.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	10	4392	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	33	4653	709.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	40	4879	819.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	21	4879	430.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	15	4879	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	32	5172	618.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	18	5172	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	32	5436	588.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	24	5436	441.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	31	5657	548.0
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	16	5657	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	15	5657	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	26	5982	434.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	5982	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	23	5982	384.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	13	5982	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	30	6363	471.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the nervous system"	"G00-G98"	10	6363	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	17	6363	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	14	6363	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	42	6825	615.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	19	6825	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	17	6825	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2014"	"2014"	"Neoplasms"	"C00-D48"	35	7185	487.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	14	7185	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	17	7185	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	49	7612	643.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	7612	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	27	7612	354.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	13	7612	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	42	7926	529.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	24	7926	302.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	18	7926	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	10	7926	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2017"	"2017"	"Neoplasms"	"C00-D48"	47	8336	563.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	31	8336	371.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	17	8336	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	55	8732	629.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	29	8732	332.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	16	8732	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	35	3039	1151.7
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"1999"	"1999"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	3039	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	52	3039	1711.1
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	15	3039	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2000"	"2000"	"Neoplasms"	"C00-D48"	40	3095	1292.4
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the nervous system"	"G00-G98"	12	3095	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	54	3095	1744.7
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	22	3095	710.8
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2001"	"2001"	"Neoplasms"	"C00-D48"	33	3139	1051.3
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the nervous system"	"G00-G98"	16	3139	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	65	3139	2070.7
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	22	3139	700.9
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	32	3177	1007.2
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	3177	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	11	3177	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	63	3177	1983.0
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	24	3177	755.4
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2003"	"2003"	"Neoplasms"	"C00-D48"	34	3176	1070.5
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	13	3176	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	52	3176	1637.3
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	24	3176	755.7
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2004"	"2004"	"Neoplasms"	"C00-D48"	39	3255	1198.2
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	12	3255	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	70	3255	2150.5
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	25	3255	768.0
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the digestive system"	"K00-K92"	12	3255	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	42	3254	1290.7
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2005"	"2005"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	3254	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	10	3254	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	59	3254	1813.2
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	25	3254	768.3
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2006"	"2006"	"Neoplasms"	"C00-D48"	35	3341	1047.6
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the nervous system"	"G00-G98"	13	3341	Unreliable
	"Benton County, WA"	"53005"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	57	3341	1706.1
