"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	15	486	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	10	502	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	10	506	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	10	529	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	13	546	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	14	568	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	17	590	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	12	583	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	18	583	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	10	583	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	11	574	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2011"	"2011"	"Neoplasms"	"C00-D48"	10	623	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	17	623	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2012"	"2012"	"Neoplasms"	"C00-D48"	10	632	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	14	632	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	12	689	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	10	712	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	15	712	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	11	715	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2017"	"2017"	"Neoplasms"	"C00-D48"	10	753	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	12	753	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2018"	"2018"	"Neoplasms"	"C00-D48"	12	809	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	17	809	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	17	129	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	14	129	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	12	168	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	13	221	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	11	250	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	13	250	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	12	266	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	12	267	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	17	279	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	10	10956	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	11	11150	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	10	12119	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	10	12092	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	11	12030	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	10	12167	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	10	8660	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	11	10229	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	10	11418	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	11	12278	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	20	12592	158.8
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	13	12767	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	10	9903	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	10	10277	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	11	10281	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	12	10585	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"1999"	"1999"	"Neoplasms"	"C00-D48"	10	9701	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	12	9701	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	11	9989	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2001"	"2001"	"Neoplasms"	"C00-D48"	11	10591	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	10	10591	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2002"	"2002"	"Neoplasms"	"C00-D48"	10	10951	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	11	10951	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2003"	"2003"	"Neoplasms"	"C00-D48"	15	11335	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	11	11335	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2004"	"2004"	"Neoplasms"	"C00-D48"	14	11549	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	13	11549	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	10	11574	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2006"	"2006"	"Neoplasms"	"C00-D48"	11	11600	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	12	11600	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	11	11600	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	15	11764	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	14	11764	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2009"	"2009"	"Neoplasms"	"C00-D48"	12	11713	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2010"	"2010"	"Neoplasms"	"C00-D48"	10	11742	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	12	11539	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2013"	"2013"	"Neoplasms"	"C00-D48"	12	11069	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	12	11069	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	10	11069	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2014"	"2014"	"Neoplasms"	"C00-D48"	10	10959	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	10	10959	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	12	10959	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2015"	"2015"	"Neoplasms"	"C00-D48"	10	10853	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	15	10853	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	14	10853	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2017"	"2017"	"Neoplasms"	"C00-D48"	10	10734	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	17	10734	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	12	10734	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	15	10636	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"1999"	"1999"	"Neoplasms"	"C00-D48"	21	5633	372.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	12	5633	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2000"	"2000"	"Neoplasms"	"C00-D48"	22	5823	377.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	13	5823	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2001"	"2001"	"Neoplasms"	"C00-D48"	22	6141	358.2
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	12	6141	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2002"	"2002"	"Neoplasms"	"C00-D48"	16	6694	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	21	6694	313.7
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2003"	"2003"	"Neoplasms"	"C00-D48"	19	7204	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	22	7204	305.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2004"	"2004"	"Neoplasms"	"C00-D48"	22	7656	287.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	18	7656	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	24	8118	295.6
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	17	8118	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2006"	"2006"	"Neoplasms"	"C00-D48"	22	8492	259.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	16	8492	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	24	8990	267.0
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	18	8990	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	12	8990	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	18	9357	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	35	9357	374.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	25	9867	253.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	22	9867	223.0
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	38	10265	370.2
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	10265	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	24	10265	233.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	31	10918	283.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	17	10918	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	10	10918	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"Neoplasms"	"C00-D48"	31	11012	281.5
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	11012	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	24	11012	217.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	11	11012	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Neoplasms"	"C00-D48"	29	11107	261.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	11107	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	19	11107	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	10	11107	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	33	11261	293.0
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	25	11261	222.0
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	34	11385	298.6
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	28	11385	245.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	15	11385	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	42	11504	365.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	33	11504	286.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	10	11504	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	10	11504	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	26	11508	225.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	11508	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	34	11508	295.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	10	11508	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	11	11508	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	26	11468	226.7
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	11468	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	24	11468	209.3
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	13	11468	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	30	3532	849.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	29	3532	821.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	11	3532	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	39	3574	1091.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	30	3574	839.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	10	3574	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	36	3602	999.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	43	3602	1193.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	13	3602	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	36	3668	981.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	47	3668	1281.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	42	3768	1114.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	29	3768	769.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	12	3768	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	27	3844	702.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	21	3844	546.3
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	33	4026	819.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	30	4026	745.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	35	4290	815.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	22	4290	512.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	11	4290	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	34	4529	750.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	23	4529	507.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	15	4529	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	41	4886	839.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	39	4886	798.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	15	4886	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	42	5131	818.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	25	5131	487.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	20	5131	389.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	47	5343	879.7
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	36	5343	673.8
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	12	5343	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	38	5654	672.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	5654	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	30	5654	530.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	13	5654	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	42	6082	690.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	41	6082	674.1
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	12	6082	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	45	6528	689.3
