"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	13	549	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	14	574	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	17	594	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	12	588	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	18	588	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	10	588	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	11	579	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2011"	"2011"	"Neoplasms"	"C00-D48"	10	628	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	17	628	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2012"	"2012"	"Neoplasms"	"C00-D48"	10	637	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	14	637	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	12	694	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	10	718	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	15	718	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	11	721	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2017"	"2017"	"Neoplasms"	"C00-D48"	10	758	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	12	758	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2018"	"2018"	"Neoplasms"	"C00-D48"	12	816	Unreliable
	"Asotin County, WA"	"53003"	"75-84 years"	"75-84"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	17	816	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	17	129	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	14	129	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	12	169	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	13	222	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	11	253	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	13	253	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	12	270	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	12	273	Unreliable
	"Asotin County, WA"	"53003"	"85+ years"	"85+"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	17	287	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	10	11638	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	11	11992	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	10	13279	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	10	13147	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	11	13118	Unreliable
	"Benton County, WA"	"53005"	"15-24 years"	"15-24"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	11	13338	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	10	9355	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	10	9575	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	11	11040	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	10	12362	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	12	13447	Unreliable
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	21	13812	152.0
	"Benton County, WA"	"53005"	"25-34 years"	"25-34"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	13	13990	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	10	10689	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	10	11154	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	13	11239	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	12	11578	Unreliable
	"Benton County, WA"	"53005"	"35-44 years"	"35-44"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	10	12548	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"1999"	"1999"	"Neoplasms"	"C00-D48"	10	10135	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	13	10135	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	11	10437	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2001"	"2001"	"Neoplasms"	"C00-D48"	11	11081	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	10	11081	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2002"	"2002"	"Neoplasms"	"C00-D48"	11	11472	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	11	11472	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2003"	"2003"	"Neoplasms"	"C00-D48"	15	11887	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	13	11887	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2004"	"2004"	"Neoplasms"	"C00-D48"	16	12132	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	10	12132	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	13	12132	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	12	12180	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2006"	"2006"	"Neoplasms"	"C00-D48"	11	12215	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	12	12215	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	13	12215	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2008"	"2008"	"Neoplasms"	"C00-D48"	10	12456	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	15	12456	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	14	12456	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2009"	"2009"	"Neoplasms"	"C00-D48"	14	12416	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	10	12416	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2010"	"2010"	"Neoplasms"	"C00-D48"	10	12442	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	10	12442	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2011"	"2011"	"Neoplasms"	"C00-D48"	11	12506	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	13	12296	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2013"	"2013"	"Neoplasms"	"C00-D48"	12	11841	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	12	11841	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	10	11841	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2014"	"2014"	"Neoplasms"	"C00-D48"	10	11754	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	12	11754	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	13	11754	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2015"	"2015"	"Neoplasms"	"C00-D48"	10	11662	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	16	11662	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	16	11662	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2017"	"2017"	"Neoplasms"	"C00-D48"	11	11588	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	18	11588	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	13	11588	Unreliable
	"Benton County, WA"	"53005"	"45-54 years"	"45-54"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	16	11499	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"1999"	"1999"	"Neoplasms"	"C00-D48"	23	5888	390.6
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	12	5888	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2000"	"2000"	"Neoplasms"	"C00-D48"	22	6104	360.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	14	6104	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2001"	"2001"	"Neoplasms"	"C00-D48"	22	6448	341.2
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	13	6448	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2002"	"2002"	"Neoplasms"	"C00-D48"	16	7083	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	22	7083	310.6
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2003"	"2003"	"Neoplasms"	"C00-D48"	19	7642	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	24	7642	314.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2004"	"2004"	"Neoplasms"	"C00-D48"	23	8106	283.7
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	18	8106	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2005"	"2005"	"Neoplasms"	"C00-D48"	25	8584	291.2
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	17	8584	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2006"	"2006"	"Neoplasms"	"C00-D48"	25	8957	279.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	17	8957	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2007"	"2007"	"Neoplasms"	"C00-D48"	24	9480	253.2
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	18	9480	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	12	9480	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2008"	"2008"	"Neoplasms"	"C00-D48"	21	9841	213.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	36	9841	365.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2009"	"2009"	"Neoplasms"	"C00-D48"	26	10372	250.7
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	23	10372	221.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2010"	"2010"	"Neoplasms"	"C00-D48"	41	10771	380.7
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	10771	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	25	10771	232.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2011"	"2011"	"Neoplasms"	"C00-D48"	31	11488	269.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	18	11488	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	10	11488	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"Neoplasms"	"C00-D48"	31	11579	267.7
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	11579	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	24	11579	207.3
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	11	11579	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Neoplasms"	"C00-D48"	32	11684	273.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	11684	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	19	11684	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	11	11684	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	33	11851	278.5
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	27	11851	227.8
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	34	11967	284.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	29	11967	242.3
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	16	11967	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	44	12103	363.5
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	35	12103	289.2
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	10	12103	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	12	12103	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	27	12138	222.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	12138	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	34	12138	280.1
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	10	12138	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	11	12138	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	28	12128	230.9
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	12128	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	26	12128	214.4
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	10	12128	Unreliable
	"Benton County, WA"	"53005"	"55-64 years"	"55-64"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	13	12128	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	30	3637	824.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	31	3637	852.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	11	3637	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	39	3683	1058.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	32	3683	868.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	10	3683	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	36	3736	963.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	43	3736	1151.0
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	13	3736	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	36	3818	942.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	47	3818	1231.0
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	43	3939	1091.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	29	3939	736.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	12	3939	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	28	4031	694.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	23	4031	570.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	35	4215	830.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	33	4215	782.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	36	4493	801.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	23	4493	511.9
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	11	4493	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	35	4766	734.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	27	4766	566.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	15	4766	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	42	5119	820.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	40	5119	781.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	15	5119	Unreliable
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	44	5383	817.4
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	27	5383	501.6
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	20	5383	371.5
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	48	5613	855.2
	"Benton County, WA"	"53005"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	36	5613	641.4
